"Tray","Range","Plot","Rep","Entry","Spike_image_number","Anther_image_number","Awn_or_awnless","Reps_matching","Variety","Days_to_heading","Date_of_anther_sampling","Number_of_heads_for_yield_comps","Number_of_heads_for_anthers","Number_of_heads_for_spikelets","Weight_g","Number_of_seeds","Spikelets_per_image","Number_of_anthers","Area_of_anthers_per_spike","Number_of_anthers_per_spike","Area_per_anther","Area_per_spike","Thousand_kernel_weight","Kernels_per_spike","Spikelets_per_spike"
11,10,838,2,"HG18518","IMG-0897.JPG","DSC-0511.JPG",1,1,"ARLW08160D-20-1",116,121,10,4,6,16,495,115,45,3.92,11.25,0.348444444444444,1092.8565,32.3232323232323,49.5,19.1666666666667
11,8,829,2,"HG18133","IMG-0899.JPG","DSC-0196.JPG",0,0,"GA02264-8LE17",116,119,9,4,6,14.8,443,108,164,18.38,41,0.448292682926829,827.566,33.4085778781038,49.2222222222222,18
10,19,794,2,"HG18240","IMG-0900.JPG","DSC-0431.JPG",1,1,"LA05079F-P01",117,121,10,4,6,13.6,393,107,56,6.74,14,0.481428571428571,1241.4815,34.6055979643766,39.3,17.8333333333333
11,2,807,2,"HG18206","IMG-0901.JPG","DSC-0510.JPG",1,1,"LA01110D-181-6-B",118,121,10,4,6,15.2,439,110,41,5.21,10.25,0.508292682926829,1339.4915,34.624145785877,43.9,18.3333333333333
11,9,833,2,"HG18073","IMG-0902.JPG","DSC-0518.JPG",1,1,"ARGA04494-11E49",117,121,10,4,6,17.2,514,111,75,8.38,18.75,0.446933333333333,1208.6305,33.4630350194553,51.4,18.5
10,13,770,2,"HG18367","IMG-0903.JPG","DSC-0422.JPG",1,1,"SCAR99050B1",117,121,11,4,6,13.9,422,103,39,4.13,9.75,0.423589743589744,892.6871667,32.9383886255924,38.3636363636364,17.1666666666667
10,11,761,2,"HG18013","IMG-0904.JPG","DSC-0420.JPG",1,1,"AR01168-3-1",117,121,10,4,6,13.8,436,118,26,3.06,6.5,0.470769230769231,1059.000333,31.651376146789,43.6,19.6666666666667
9,9,676,2,"HG18016","IMG-0905.JPG","DSC-0549.JPG",1,1,"AR04002-3",117,121,11,4,6,21.1,521,98,54,6.8,13.5,0.503703703703704,1397.474,40.4990403071017,47.3636363636364,16.3333333333333
10,20,798,2,"HG18324","IMG-0906.JPG","DSC-0200.JPG",0,1,"NC10-22642",117,119,10,4,6,13.7,359,105,75,8.14,18.75,0.434133333333333,715.2958333,38.1615598885794,35.9,17.5
10,17,788,2,"HG18160","IMG-0907.JPG","DSC-0410.JPG",1,1,"GA051754-12LE13",117,121,10,4,6,18.3,419,122,28,3.08,7,0.44,1647.944333,43.6754176610979,41.9,20.3333333333333
11,9,834,2,"HG18528","IMG-0908.JPG","DSC-0509.JPG",1,1,"FLLA10204C-6",117,121,10,4,6,18.2,513,129,62,9.02,15.5,0.581935483870968,1317.617167,35.4775828460039,51.3,21.5
9,8,672,2,"HG18539","IMG-0909.JPG","DSC-0565.JPG",1,1,"GA08249-16E3",118,121,10,4,6,17.7,453,108,16,1.82,4,0.455,1270.326833,39.0728476821192,45.3,18
9,8,669,2,"HG18077","IMG-0910.JPG","DSC-0563.JPG",1,1,"ARGA06473-9-4-4",117,121,10,4,6,17.2,514,112,58,6.81,14.5,0.469655172413793,1254.701667,33.4630350194553,51.4,18.6666666666667
9,1,642,2,"Check","IMG-0911.JPG","DSC-0164.JPG",0,0,"SS8641",117,119,10,4,6,15.4,460,114,119,18.99,29.75,0.638319327731092,697.241,33.4782608695652,46,19
11,1,803,2,"Check","IMG-0912.JPG","DSC-0178.JPG",1,1,"Jamestown",116,119,10,4,6,13.3,411,108,241,21.41,60.25,0.355352697095436,1285.5195,32.360097323601,41.1,18
10,14,774,2,"HG18320","IMG-0913.JPG","DSC-0218.JPG",0,1,"NC10034-86",114,119,10,4,6,9.8,301,101,137,13.85,34.25,0.404379562043796,751.7133333,32.5581395348837,30.1,16.8333333333333
11,9,836,2,"HG18437","IMG-0914.JPG","DSC-0184.JPG",0,1,"VA08W-632",117,119,10,4,6,15.1,440,113,155,17.77,38.75,0.45858064516129,668.9143333,34.3181818181818,44,18.8333333333333
9,6,662,2,"HG18179","IMG-0915.JPG","DSC-0811.JPG",1,1,"GA071630-12LE9",117,123,10,4,6,17.7,470,108,77,11.57,19.25,0.601038961038961,1265.514167,37.6595744680851,47,18
10,12,767,2,"HG18210","IMG-0916.JPG","DSC-0435.JPG",1,1,"LA01110D-84-1-C",116,121,10,4,6,15,363,113,65,7.02,16.25,0.432,1268.534,41.3223140495868,36.3,18.8333333333333
11,5,817,2,"HG18277","IMG-0917.JPG","DSC-0517.JPG",1,1,"LA09263C-P2",118,121,10,4,6,10.5,365,103,34,3.53,8.5,0.415294117647059,1260.006667,28.7671232876712,36.5,17.1666666666667
10,16,781,2,"HG18137","IMG-0918.JPG","DSC-0793.JPG",1,1,"GA031215-10E42",120,123,10,4,6,23.1,551,106,20,2.46,5,0.492,1219.255167,41.923774954628,55.1,17.6666666666667
11,4,816,2,"HG18234","IMG-0919.JPG","DSC-0198.JPG",1,1,"LA04041D-10",116,119,10,4,6,16.9,504,105,159,18.04,39.75,0.453836477987421,1590.151667,33.531746031746,50.4,17.5
11,8,832,2,"HG18200","IMG-0920.JPG",NA,1,1,"LA01035D-207-3-B",NA,NA,10,NA,6,7.7,277,103,NA,NA,NA,NA,1207.635333,27.7978339350181,27.7,17.1666666666667
9,1,641,2,"Check","IMG-0921.JPG","DSC-0155.JPG",1,1,"AGS2055",NA,119,10,4,6,23.7,538,113,200,34.66,50,0.6932,1141.857667,44.0520446096654,53.8,18.8333333333333
9,2,647,2,"HG18420","IMG-0922.JPG","DSC-0151.JPG",1,1,"TX14D8282",116,119,12,4,6,18.3,439,113,144,16.5,36,0.458333333333333,1045.055833,41.6856492027335,36.5833333333333,18.8333333333333
9,9,675,2,"HG18215","IMG-0923.JPG","DSC-0540.JPG",0,0,"LA01139D-86-6-2",117,121,10,4,6,15.4,453,117,40,5.02,10,0.502,1048.081667,33.9955849889625,45.3,19.5
9,9,673,2,"HG18144","IMG-0925.JPG","DSC-0552.JPG",1,1,"GA03564-12E6",116,121,11,4,6,17.1,430,112,100,11.25,25,0.45,1684.726333,39.7674418604651,39.0909090909091,18.6666666666667
16,11,1243,2,"HG18211","IMG-0928.JPG",NA,1,1,"LA01113D-44",118,NA,10,NA,6,16.1,435,106,NA,NA,NA,NA,923.1515,37.0114942528736,43.5,17.6666666666667
16,11,1242,2,"HG18180","IMG-0929.JPG","DSC-0231.JPG",0,1,"GA07169-14LE24",117,119,11,4,6,12.7,361,115,93,11,23.25,0.473118279569892,883.2033333,35.180055401662,32.8181818181818,19.1666666666667
16,11,1244,2,"HG18579","IMG-0930.JPG","DSC-0724.JPG",1,1,"NC9337-69",117,121,10,4,6,19,459,131,52,6.14,13,0.472307692307692,1522.107833,41.3943355119826,45.9,21.8333333333333
16,12,1247,2,"HG18192","IMG-0931.JPG","DSC-0721.JPG",1,1,"GA981131-7E33",116,121,9,4,6,19.5,495,117,58,7.73,14.5,0.533103448275862,1642.690333,39.3939393939394,55,19.5
16,10,1240,2,"HG18155","IMG-0933.JPG","DSC-0649.JPG",1,1,"GA04570-10E46",117,121,10,4,6,19.9,449,126,41,4.94,10.25,0.481951219512195,1614.9965,44.3207126948775,44.9,21
16,11,1241,2,"HG18004","IMG-0935.JPG","DSC-0650.JPG",0,1,"AR00082-13-2",117,121,10,4,6,13.6,412,117,61,6.16,15.25,0.403934426229508,911.489,33.0097087378641,41.2,19.5
16,13,1249,2,"HG18386","IMG-0936.JPG",NA,1,1,"SHIRLEY",119,NA,10,NA,7,23.4,585,151,NA,NA,NA,NA,1615.729333,40,58.5,21.5714285714286
16,8,1231,2,"HG18002","IMG-0937.JPG","DSC-0652.JPG",0,0,"AR00036-5-1",118,121,12,4,6,28.2,713,112,56,7.93,14,0.566428571428571,900.1556667,39.5511921458626,59.4166666666667,18.6666666666667
16,9,1235,2,"HG18523","IMG-0938.JPG","DSC-0608.JPG",1,1,"FLLA10183C-2",117,121,10,4,6,18.6,452,111,61,7.18,15.25,0.470819672131148,1658.332333,41.1504424778761,45.2,18.5
16,13,1251,2,"HG18403","IMG-0939.JPG","DSC-0754.JPG",1,1,"TX13D5129",117,121,10,4,6,15.9,455,88,47,5.88,11.75,0.500425531914894,1207.339667,34.9450549450549,45.5,14.6666666666667
16,12,1248,2,"HG18560","IMG-0940.JPG","DSC-0230.JPG",1,1,"LA11082SB-11",118,119,10,4,6,23.2,524,104,148,16.14,37,0.436216216216216,1320.556167,44.2748091603053,52.4,17.3333333333333
16,5,1220,2,"HG18101","IMG-0941.JPG","DSC-0722.JPG",0,1,"FLLA09167C-35",118,121,10,4,6,13.1,474,103,24,3.45,6,0.575,890.9113333,27.6371308016878,47.4,17.1666666666667
16,9,1236,2,"HG18141","IMG-0942.JPG","DSC-0387.JPG",0,1,"GA03389-10E36",117,121,10,4,6,22.6,734,116,45,5.54,11.25,0.492444444444444,919.1031667,30.7901907356948,73.4,19.3333333333333
16,10,1239,2,"HG18459","IMG-0943.JPG",NA,1,1,"VA12W-26",118,NA,10,NA,6,14.9,468,110,NA,NA,NA,NA,1326.983167,31.8376068376068,46.8,18.3333333333333
16,12,1245,2,"HG18220","IMG-0944.JPG",NA,1,1,"LA02006E239",120,NA,11,NA,6,20.5,572,119,NA,NA,NA,NA,1435.101333,35.8391608391608,52,19.8333333333333
16,7,1225,2,"HG18461","IMG-0945.JPG",NA,1,1,"VA12W-72",120,NA,10,NA,6,24.6,513,103,NA,0,NA,NA,1554.543333,47.953216374269,51.3,17.1666666666667
16,15,1258,2,"HG18007","IMG-0946.JPG","DSC-0744.JPG",1,1,"AR00134-3-4",118,121,10,4,6,23.1,592,112,25,3.42,6.25,0.5472,1971.410333,39.0202702702703,59.2,18.6666666666667
15,13,1169,2,"HG18187","IMG-0947.JPG","DSC-0715.JPG",1,1,"GA081113-EL8",117,121,10,4,6,25.2,581,103,44,4.49,11,0.408181818181818,1281.377667,43.3734939759036,58.1,17.1666666666667
16,13,1250,2,"HG18033","IMG-0948.JPG","DSC-0719.JPG",0,1,"AR05094-4-1",117,121,10,4,7,16.6,445,130,38,3.7,9.5,0.389473684210526,836.7746667,37.3033707865169,44.5,18.5714285714286
16,15,1259,2,"HG18481","IMG-0949.JPG","DSC-0746.JPG",1,1,"GA05450-15E52",117,121,10,4,6,23.9,559,110,33,3.45,8.25,0.418181818181818,1324.226833,42.7549194991055,55.9,18.3333333333333
16,6,1221,2,"HG18372","IMG-0950.JPG","DSC-0866.JPG",1,1,"SCAR99180A1",120,123,11,4,6,16.6,429,114,105,14.61,26.25,0.556571428571428,1507.68,38.6946386946387,39,19
16,15,1257,2,"HG18151","IMG-0951.JPG","DSC-0651.JPG",1,1,"GA04417-12E33",118,121,11,4,6,22.6,593,112,10,1.43,2.5,0.572,1658.318667,38.1112984822934,53.9090909090909,18.6666666666667
16,8,1232,2,"HG18032","IMG-0952.JPG",NA,1,1,"AR05085-1-1",119,NA,10,NA,6,30.5,632,116,NA,NA,NA,NA,1406.269667,48.2594936708861,63.2,19.3333333333333
16,17,1265,2,"HG18108","IMG-0953.JPG","DSC-0750.JPG",0,0,"FLLW08195D-44",119,121,10,4,6,17.6,573,106,45,5.44,11.25,0.483555555555556,974.8501667,30.7155322862129,57.3,17.6666666666667
16,16,1263,2,"HG18292","IMG-0954.JPG","DSC-0738.JPG",0,1,"NC06-19556",118,121,11,4,7,16.8,574,126,53,4.89,13.25,0.369056603773585,1007.493333,29.2682926829268,52.1818181818182,18
16,12,1246,2,"HG18547","IMG-0955.JPG","DSC-0723.JPG",1,1,"GA09656-16LE19",117,121,10,4,6,17.6,471,108,43,4.84,10.75,0.450232558139535,1236.0655,37.3673036093418,47.1,18
16,14,1254,2,"HG18181","IMG-0956.JPG","DSC-0726.JPG",0,1,"GA07192-14E9",117,121,10,4,6,16,472,121,47,5.34,11.75,0.454468085106383,1185.142333,33.8983050847458,47.2,20.1666666666667
16,15,1260,2,"HG18170","IMG-0957.JPG","DSC-0755.JPG",1,1,"GA06283-LE25",117,121,11,4,6,24,532,106,28,3.57,7,0.51,1337.391167,45.1127819548872,48.3636363636364,17.6666666666667
16,9,1234,2,"HG18264","IMG-0958.JPG",NA,1,1,"LA08218C-57",119,NA,11,NA,6,26.7,598,122,NA,NA,NA,NA,1227.217667,44.6488294314381,54.3636363636364,20.3333333333333
16,14,1255,2,"HG18182","IMG-0959.JPG",NA,1,1,"GA07248-14E18",118,NA,10,NA,6,19.9,523,125,NA,NA,NA,NA,1815.876,38.0497131931166,52.3,20.8333333333333
16,14,1256,2,"HG18183","IMG-0960.JPG","DSC-0727.JPG",1,1,"GA07270-12E15",117,121,10,4,6,21.2,520,116,74,8.29,18.5,0.448108108108108,1657.814667,40.7692307692308,52,19.3333333333333
16,10,1238,2,"HG18445","IMG-0961.JPG",NA,0,1,"VA09W-656",119,NA,10,NA,6,14,451,116,NA,NA,NA,NA,797.6981667,31.0421286031042,45.1,19.3333333333333
16,7,1228,2,"HG18573","IMG-0962.JPG",NA,0,0,"NC14-21028",119,NA,10,NA,6,15.6,429,121,NA,NA,NA,NA,797.2851667,36.3636363636364,42.9,20.1666666666667
16,13,1252,2,"HG18233","IMG-0963.JPG","DSC-0725.JPG",1,1,"LA04013D-142",117,121,10,4,6,18.1,398,106,81,11.71,20.25,0.578271604938272,1642.265333,45.4773869346734,39.8,17.6666666666667
16,7,1226,2,"HG18326","IMG-0964.JPG","DSC-0609.JPG",1,1,"NC10-23663",118,121,10,4,6,20.8,433,109,64,8.31,16,0.519375,1220.082667,48.0369515011547,43.3,18.1666666666667
16,3,1209,2,"HG18280","IMG-0965.JPG","DSC-0865.JPG",1,1,"LA9050C-P4",120,123,10,4,6,22.5,568,113,67,8.92,16.75,0.532537313432836,1421.296833,39.612676056338,56.8,18.8333333333333
16,2,1206,2,"HG18244","IMG-0966.JPG","DSC-0734.JPG",1,1,"LA05145D-17",118,121,10,4,6,22.5,531,123,44,4.91,11,0.446363636363636,1696.114667,42.3728813559322,53.1,20.5
16,2,1205,2,"HG18132","IMG-0967.JPG","DSC-0737.JPG",0,1,"GA02178-9E25",119,121,8,4,6,15.2,448,110,90,14.35,22.5,0.637777777777778,856.3938333,33.9285714285714,56,18.3333333333333
16,1,1201,2,"Check","IMG-0968.JPG","DSC-0736.JPG",1,1,"AGS2055",118,121,10,4,6,20.7,517,116,80,10.37,20,0.5185,1365.6325,40.0386847195358,51.7,19.3333333333333
16,16,1261,2,"HG18548","IMG-0969.JPG",NA,1,1,"GA09656-16LE21",118,NA,10,NA,6,19.6,561,114,NA,NA,NA,NA,1406.9235,34.9376114081997,56.1,19
16,3,1212,2,"HG18494","IMG-0970.JPG","DSC-0293.JPG",0,1,"NC10034-50",117,119,10,4,6,14.1,373,123,125,13.33,31.25,0.42656,833.9766667,37.8016085790885,37.3,20.5
16,3,1210,2,"HG18202","IMG-0971.JPG","DSC-0731.JPG",1,1,"LA01069D-23-4-4",119,121,10,4,6,15.4,377,112,69,7.92,17.25,0.459130434782609,1767.661333,40.8488063660477,37.7,18.6666666666667
16,8,1229,2,"HG18359","IMG-0972.JPG",NA,1,1,"NC13-23443",120,NA,10,NA,7,13.3,456,124,NA,NA,NA,NA,1517.120667,29.1666666666667,45.6,17.7142857142857
16,1,1203,2,"Check","IMG-0973.JPG",NA,1,0,"Jamestown",NA,NA,10,NA,6,18.8,568,111,NA,NA,NA,NA,1738.021833,33.0985915492958,56.8,18.5
16,6,1224,2,"HG18447","IMG-0974.JPG","DSC-0246.JPG",0,1,"VA09W-73",117,119,11,4,6,24,698,111,147,15.86,36.75,0.43156462585034,805.6116667,34.3839541547278,63.4545454545455,18.5
16,6,1223,2,"HG18278","IMG-0975.JPG",NA,1,1,"LA09264C-P2",NA,NA,10,NA,6,17.5,424,111,NA,NA,NA,NA,1523.043667,41.2735849056604,42.4,18.5
16,7,1227,2,"HG18470","IMG-0976.JPG","DSC-0610.JPG",1,1,"ARS14W0699",118,121,10,4,6,21.7,601,105,49,5.98,12.25,0.488163265306122,1432.003,36.1064891846922,60.1,17.5
16,4,1214,2,"HG18480","IMG-0977.JPG",NA,1,1,"FLLA11038SB-4",119,NA,10,NA,6,30.4,675,109,NA,NA,NA,NA,1202.027333,45.037037037037,67.5,18.1666666666667
16,16,1264,2,"HG18364","IMG-0978.JPG","DSC-0749.JPG",0,1,"NC9305-7",117,121,10,4,6,18.4,523,116,64,8.28,16,0.5175,937.0913333,35.1816443594646,52.3,19.3333333333333
16,8,1230,2,"HG18454","IMG-0979.JPG","DSC-0611.JPG",0,1,"VA11W-278",NA,121,9,4,6,12.7,476,95,58,7.92,14.5,0.546206896551724,686.0071667,26.6806722689076,52.8888888888889,15.8333333333333
16,17,1266,2,"HG18317","IMG-0980.JPG",NA,0,1,"NC10014-9B",118,NA,10,NA,6,14.7,395,99,NA,NA,NA,NA,756.8478333,37.2151898734177,39.5,16.5
16,5,1219,2,"HG18414","IMG-0981.JPG","DSC-0728.JPG",1,1,"TX13D5259",117,121,12,4,6,27.2,714,96,29,3.16,7.25,0.435862068965517,1114.982333,38.0952380952381,59.5,16
16,2,1207,2,"HG18221","IMG-0982.JPG","DSC-0733.JPG",1,1,"LA02007E227",118,121,10,4,6,21.7,513,102,39,4.34,9.75,0.445128205128205,1094.3225,42.3001949317739,51.3,17
16,5,1218,2,"HG18198","IMG-0985.JPG","DSC-0254.JPG",1,1,"LA01034D-235-1-C",117,119,12,4,6,18.1,420,111,151,16.17,37.75,0.428344370860927,1472.2615,43.0952380952381,35,18.5
16,4,1216,2,"HG18504","IMG-0986.JPG","DSC-0729.JPG",1,1,"VA15W-94",117,121,10,4,6,25.2,648,120,72,9.24,18,0.513333333333333,1515.6005,38.8888888888889,64.8,20
16,6,1222,2,"HG18020","IMG-0987.JPG","DSC-0742.JPG",0,1,"AR04016-4",119,121,10,4,6,16.7,420,107,42,4.38,10.5,0.417142857142857,725.7421667,39.7619047619048,42,17.8333333333333
16,9,1233,2,"HG18014","IMG-0989.JPG","DSC-0647.JPG",1,1,"AR01205-1-1",118,121,10,4,6,18.3,529,116,50,6.2,12.5,0.496,1407.611167,34.593572778828,52.9,19.3333333333333
16,4,1213,2,"HG18113","IMG-0990.JPG",NA,1,1,"GA001138-8E37",120,NA,7,NA,6,19.3,460,125,NA,NA,NA,NA,1353.656833,41.9565217391304,65.7142857142857,20.8333333333333
16,10,1237,2,"HG18267","IMG-0991.JPG",NA,1,1,"LA08240C-23",120,NA,10,NA,6,18.5,451,111,NA,NA,NA,NA,1067.971167,41.019955654102,45.1,18.5
16,1,1202,2,"Check","IMG-0992.JPG",NA,0,1,"SS8641",119,NA,11,NA,6,23.7,682,117,NA,NA,NA,NA,851.9741667,34.7507331378299,62,19.5
16,1,1204,2,"Check","IMG-0993.JPG","DSC-0735.JPG",1,1,"Hilliard",118,121,11,4,6,21.5,565,112,52,6.93,13,0.533076923076923,1303.6565,38.0530973451327,51.3636363636364,18.6666666666667
16,2,1208,2,"HG18340","IMG-0994.JPG","DSC-0732.JPG",0,1,"NC11-23084",119,121,10,3,6,13.5,331,116,61,9.9,20.3333333333333,0.486885245901639,846.0163333,40.785498489426,33.1,19.3333333333333
13,8,991,2,"HG18343","IMG-0995.JPG",NA,1,1,"NC12-20835",118,NA,10,NA,6,16.4,509,108,NA,NA,NA,NA,1133.146167,32.2200392927308,50.9,18
13,13,1009,2,"HG18593","IMG-0996.JPG","DSC-0630.JPG",1,1,"TX15D9608",118,121,10,4,6,18.2,531,114,59,5.93,14.75,0.402033898305085,1633.874667,34.2749529190207,53.1,19
13,12,1008,2,"HG18238","IMG-0997.JPG",NA,1,1,"LA05032D-136",119,NA,10,NA,6,15.6,475,114,NA,NA,NA,NA,1411.729833,32.8421052631579,47.5,19
13,5,977,2,"HG18535","IMG-0998.JPG",NA,1,1,"GA071107-16E2",119,NA,10,NA,6,19.5,491,114,NA,NA,NA,NA,1582.0725,39.7148676171079,49.1,19
13,17,1025,2,"HG18348","IMG-0999.JPG","DSC-0704.JPG",0,0,"NC12-22686",120,121,10,4,6,16.9,488,122,75,10.42,18.75,0.555733333333333,899.2435,34.6311475409836,48.8,20.3333333333333
13,13,1011,2,"HG18429","IMG-1000.JPG","DSC-0247.JPG",1,1,"TX14D8488",117,119,9,4,6,17.6,426,109,120,14.44,30,0.481333333333333,1074.9595,41.3145539906103,47.3333333333333,18.1666666666667
9,20,720,2,"HG18313","IMG-1001.JPG","DSC-0791.JPG",0,1,"NC09-20765",120,123,10,4,6,17.7,577,108,141,13.17,35.25,0.373617021276596,934.9083333,30.6759098786828,57.7,18
13,12,1006,2,"HG18048","IMG-1002.JPG","DSC-0666.JPG",1,1,"AR07122-16-1",117,121,10,4,6,23.6,623,111,53,6.18,13.25,0.466415094339623,1430.4785,37.8812199036918,62.3,18.5
13,15,1018,2,"HG18512","IMG-1003.JPG","DSC-0292.JPG",1,1,"ARLW08005D-11-4",NA,119,11,4,6,14.1,373,95,64,9.34,16,0.58375,1326.411333,37.8016085790885,33.9090909090909,15.8333333333333
13,7,985,2,"HG18519","IMG-1004.JPG",NA,1,1,"ARLW08239D-14-2",117,NA,10,NA,6,16.8,380,123,NA,NA,NA,NA,2537.300667,44.2105263157895,38,20.5
13,5,978,2,"HG18469","IMG-1005.JPG","DSC-0243.JPG",0,1,"ARS14W0519",116,119,10,4,6,12.5,371,108,219,29.42,54.75,0.537351598173516,773.8238333,33.6927223719677,37.1,18
13,2,966,2,"HG18212","IMG-1006.JPG",NA,1,1,"LA01138D-55",117,NA,9,NA,6,10.2,315,110,NA,NA,NA,NA,1810.466833,32.3809523809524,35,18.3333333333333
13,9,996,2,"HG18053","IMG-1007.JPG",NA,1,1,"AR98097-4-1",118,NA,10,NA,6,13.5,399,107,NA,NA,NA,NA,1019.586667,33.8345864661654,39.9,17.8333333333333
13,2,965,2,"HG18529","IMG-1008.JPG","DSC-0241.JPG",1,1,"FLLA11016DH-25",117,119,10,4,6,14.1,367,120,138,19.28,34.5,0.558840579710145,2282.495333,38.4196185286103,36.7,20
13,8,990,2,"HG18310","IMG-1009.JPG",NA,0,1,"NC08-23324",120,NA,10,NA,6,15.7,443,110,NA,0,NA,NA,789.5046667,35.4401805869074,44.3,18.3333333333333
13,10,997,2,"HG18185","IMG-1010.JPG",NA,1,1,"GA07592-14E8",117,NA,10,NA,6,21.3,494,108,NA,NA,NA,NA,1470.112167,43.1174089068826,49.4,18
13,6,983,2,"HG18377","IMG-1011.JPG",NA,1,1,"SCLA99049D-E1-J1",117,NA,10,NA,6,20.8,519,110,NA,NA,NA,NA,1242.521,40.0770712909441,51.9,18.3333333333333
13,8,989,2,"HG18471","IMG-1012.JPG","DSC-0309.JPG",1,1,"ARS14W0778",117,119,10,4,6,20.2,504,108,129,16.4,32.25,0.508527131782946,1553.383333,40.0793650793651,50.4,18
13,6,982,2,"HG18274","IMG-1013.JPG","DSC-0252.JPG",1,1,"LA09179C-5",116,119,10,4,6,14.9,324,112,108,13.14,27,0.486666666666667,1328.014167,45.9876543209877,32.4,18.6666666666667
13,7,988,2,"HG18358","IMG-1014.JPG",NA,0,1,"NC13-22836",117,NA,11,NA,6,16.2,373,99,NA,NA,NA,NA,843.5498333,43.4316353887399,33.9090909090909,16.5
13,6,981,2,"HG18029","IMG-1015.JPG",NA,1,1,"AR05067-2-2",118,NA,10,NA,6,12.5,392,100,NA,NA,NA,NA,992.4263333,31.8877551020408,39.2,16.6666666666667
13,10,998,2,"HG18344","IMG-1016.JPG","DSC-0631.JPG",0,1,"NC12-20850",117,121,11,4,6,15.8,488,101,64,6.59,16,0.411875,664.5331667,32.3770491803279,44.3636363636364,16.8333333333333
13,7,987,2,"HG18435","IMG-1017.JPG","DSC-0251.JPG",1,0,"VA08MAS1-188-6-4",115,119,10,4,6,13.4,360,90,120,14.95,30,0.498333333333333,969.615,37.2222222222222,36,15
13,6,984,2,"HG18325","IMG-1019.JPG",NA,0,1,"NC10-23407",117,NA,10,NA,6,12.2,375,111,NA,NA,NA,NA,904.8941667,32.5333333333333,37.5,18.5
13,17,1028,2,"HG18537","IMG-1020.JPG","DSC-0663.JPG",1,1,"GA08070-16E21",117,121,10,4,6,20.3,524,115,46,4.72,11.5,0.410434782608696,1753.1445,38.7404580152672,52.4,19.1666666666667
13,12,1005,2,"HG18149","IMG-1021.JPG","DSC-0873.JPG",1,1,"GA04244-12LE16",120,123,10,4,6,18.5,515,115,66,8.18,16.5,0.495757575757576,1452.2145,35.9223300970874,51.5,19.1666666666667
13,16,1024,2,"HG18143","IMG-1022.JPG",NA,1,1,"GA03564-10E25",120,NA,10,NA,6,20.4,580,118,NA,NA,NA,NA,1451.1135,35.1724137931034,58,19.6666666666667
13,14,1015,2,"HG18243","IMG-1023.JPG","DSC-0248.JPG",1,1,"LA05145D-16",117,119,10,4,6,19.2,523,105,78,8.72,19.5,0.447179487179487,1234.692667,36.7112810707457,52.3,17.5
13,17,1026,2,"HG18487","IMG-1024.JPG","DSC-0661.JPG",1,1,"LA09050C-P4",117,121,11,4,6,19.3,512,115,44,3.85,11,0.35,1299.0105,37.6953125,46.5454545454545,19.1666666666667
13,9,994,2,"HG18422","IMG-1025.JPG","DSC-0586.JPG",1,1,"TX14D8306",117,121,11,4,6,24.4,558,100,50,6.35,12.5,0.508,1282.724667,43.7275985663082,50.7272727272727,16.6666666666667
13,5,979,2,"HG18514","IMG-1026.JPG","DSC-0284.JPG",1,1,"ARLW08079D-1-1",116,119,10,4,6,18.7,510,106,222,26.26,55.5,0.473153153153153,1254.999333,36.6666666666667,51,17.6666666666667
13,11,1004,2,"HG18527","IMG-1027.JPG","DSC-0665.JPG",0,1,"FLLA10204C-3",117,121,9,4,7,15.3,424,145,73,9.49,18.25,0.52,1239.572,36.0849056603774,47.1111111111111,20.7142857142857
13,9,993,2,"HG18031","IMG-1028.JPG","DSC-0632.JPG",0,0,"AR05080-6-1",117,121,10,4,6,17,411,104,79,9.43,19.75,0.47746835443038,939.833,41.3625304136253,41.1,17.3333333333333
13,14,1013,2,"HG18392","IMG-1029.JPG","DSC-0656.JPG",1,0,"TX12D4741",117,121,10,4,6,16.6,464,109,83,10.95,20.75,0.527710843373494,1856.909333,35.7758620689655,46.4,18.1666666666667
13,20,1037,2,"HG18034","IMG-1030.JPG",NA,1,1,"AR05103-7-1",NA,NA,10,NA,6,16.2,496,123,NA,NA,NA,NA,1523.7785,32.6612903225806,49.6,20.5
13,5,980,2,"HG18460","IMG-1031.JPG",NA,0,1,"VA12W-54",118,NA,10,NA,6,16.9,423,115,NA,NA,NA,NA,1723.063667,39.9527186761229,42.3,19.1666666666667
13,10,999,2,"HG18094","IMG-1032.JPG","DSC-0250.JPG",1,1,"FL03169D-58",116,119,10,4,6,19.1,485,117,64,7.05,16,0.440625,1221.608667,39.3814432989691,48.5,19.5
13,15,1020,2,"HG18136","IMG-1033.JPG","DSC-0662.JPG",1,1,"GA031134-10E29",117,121,11,4,6,19.9,532,106,36,3.17,9,0.352222222222222,1466.959667,37.406015037594,48.3636363636364,17.6666666666667
13,20,1038,2,"HG18172","IMG-1034.JPG","DSC-0872.JPG",1,1,"GA06478-13E23",121,123,11,3,6,17,541,114,64,13.06,21.3333333333333,0.6121875,1392.118,31.4232902033272,49.1818181818182,19
13,20,1039,2,"HG18110","IMG-1035.JPG",NA,0,1,"GA00034-7A17",NA,NA,5,NA,6,5.5,202,108,NA,NA,NA,NA,1049.670167,27.2277227722772,40.4,18
13,4,976,2,"HG18483","IMG-1037.JPG",NA,1,1,"GA071171-15E64",118,NA,10,NA,6,14.4,398,107,NA,NA,NA,NA,1261.3595,36.1809045226131,39.8,17.8333333333333
